54684,59026,65703,64984,68645,67461,67933
10,14,13,13,21,15,22
12720,12600,18330,21427,18180,14005,35260
9,15,15,7,8,5,16
1276,1380,1801,2280,1885,1701,1359
247,251,238,237,188,562,272
155399,116425,106596,105310,110098,118291,140021
26710,17923,27383,30294,19059,21972,21706
25350,22979,22433,18259,18744,21287,22292
41,24,26,42,39,19,39
523098,172409,281612,179099,175325,172299,102851
268111,234317,255675,255471,284109,270895,283679
100383,84039,91234,175255,97925,115533,133321
913,1135,815,920,771,727,777
2240,2637,2394,2216,2149,1490,2908
48760,101053,106376,27319,38777,46810,54777
28016,31285,31359,32801,42671,46708,19205
106929,103257,103279,107711,71421,126658,96212
44983,32181,48906,31734,11794,9931,10351
42446,38970,32450,35884,30151,33925,35451
0,0,0,0,0,0,0
0,0,0,0,0,0,1
25489,23410,11609,9419,6554,9669,7087
21,37,26,18,45,39,39
99,109,91,86,86,78,59
37438,35451,36334,58529,25973,27937,36361
20202,23156,21504,22443,18828,17686,12326
588,570,497,456,486,372,401
51,29,45,73,30,47,51
15349,10540,14473,9367,9800,18507,33909
45536,22762,28366,15551,5308,3240,2423
17923,22599,22081,31699,38457,78288,96197
43566,47757,40412,39012,41538,42115,42115
147,141,106,135,145,134,139
97090,111077,100159,109857,96275,83987,96842
77969,61717,115155,158201,87168,99640,108122
99463,61945,64901,58763,53648,62434,79956
20319,14868,32863,38503,20867,21751,23695
0,0,0,0,1,0,0
928,863,915,843,879,973,455
24,27,38,25,26,49,51
20982,12189,3884,5189,1498,698,310
50612,46135,48722,47883,50404,52321,53873
22288,23585,23811,19896,19952,25261,24021
17740,18527,21093,24501,24781,20676,18540
49996,49450,49822,60117,47207,47980,77477
15,7,8,19,19,13,8
9279,8814,7555,7967,7029,6491,4104
46136,49781,56029,49747,52100,67129,51346
83863,57189,38204,138077,99694,111045,89998
0,2,0,0,2,0,0
16,14,35,29,7,-1184,-406
10,4,2,3,13,12,8
14894,12392,24364,30241,16769,16677,16096
17222,19549,31743,41421,24238,27993,35934
1567595,1845580,1404402,1240396,1264454,1274303,1353107
0,4,0,0,0,2,0
20388,20025,16171,17915,18430,19281,20313
30691,27340,28473,32038,30474,31826,29363
21,13,20,28,21,23,9
6,3,0,9,2,-1,4
17939,18769,20014,20149,47760,99442,26664
2,2,5,7,1,2,4
14377,16458,40748,60077,20625,118383,197990
507,601,1067,557,706,708,357
28133,30647,31641,32549,41914,33690,45128
31538,33486,33247,35979,29760,27691,18061
26318,26962,31430,31230,42656,38289,40860
351214,700119,396999,487393,637506,436113,328045
36131,32973,37012,34821,34047,16425,42389
15977,13776,7974,4620,4325,3607,23795
22273,34793,19057,31420,39261,30409,25354
162604,96313,64808,94298,124541,69235,9321
48,56,20,31,50,42,30
33338,33635,30201,32354,30989,38763,30259
159,116,22,27,15,14,5
84998,69209,124170,146503,77299,78156,83603
85,149,116,98,120,404,207
44630,40358,29439,25506,23611,22819,23739
196392,153829,159834,166688,186897,206677,169839
7,7,2,0,7,4,2
8554,4969,3896,2307,2109,3099,1951
29300,48505,26396,25061,24760,23666,23678
20147,16473,9457,7100,6377,5748,5280
278,263,400,633,340,310,309
148,127,174,186,169,149,287
249316,273273,231564,209295,220807,221872,231947
12,13,9,2,10,8,7
1114,704,1390,893,805,705,663
141002,153911,160215,158576,162047,177445,164453
25590,25510,19271,19631,20173,22301,21558
833305,946568,1115942,952695,1011789,1044741,829432
22231,18372,21152,22047,19731,19412,19650
66817,65746,59348,62821,65557,66240,66989
68120,99940,156410,83110,87767,91617,79094
23274,18096,17931,16796,19244,19254,21683
26544,4830,1115,1663,679,400,322
0,2,0,2,0,2,0
7391,7252,7403,7712,7775,4447,10217
320,302,330,311,352,399,312
7707,7720,9044,9331,5180,10648,7607
3514,5152,2453,2023,2071,1727,1368
281360,296319,332921,323971,257432,382683,536870
55102,53075,49632,42872,47818,53684,53303
2629,2342,1787,1282,1951,3198,50184
210565,105594,77993,40523,29150,22215,15624
470,769,547,702,746,720,472
534,900,501,637,691,683,826
10477,11322,12197,12143,13061,12147,12693
4385,2583,3363,3664,1985,3963,1798
1335,2038,1116,1475,1498,1092,1389
133053,146141,148755,155571,100758,48492,35358
62688,62849,68129,71947,41446,93312,68299
17,5,6,0,2,7,6
2364862,2404075,2104438,1942501,2024643,2010938,2182430
419453,349192,377842,440006,476662,350160,352942
20216,21674,26121,22396,26171,15958,32255
1362,1407,1362,1613,1559,1401,1055
1724333,1567966,1332751,1567101,1499602,1494114,1484829
58315,38025,41501,48011,23428,24236,26810
20118,20990,20872,25593,22542,23020,23783
6249,6363,6789,7476,7760,7790,7942
56532,59009,59292,58172,54851,57521,47328
200556,115815,99444,94625,28380,25113,35879
25,21,18,18,18,17,14
261769,262531,212510,183551,162058,153797,166345
202574,191964,227043,232394,244417,120022,277579
28964,22758,27879,29071,30456,60730,57105
4,5,7,10,6,8,20
28049,20496,19686,17703,20217,20979,24219
20937,22896,22348,22948,24146,22349,19446
1793,1368,1536,1357,1319,1552,1240
33059,75288,42338,36446,31412,29031,25929
9639,13752,13937,16154,14983,10631,11147
513518,1073398,59831,53432,60642,46208,786
0,2,1,1,1,3,0
18922,32917,38801,39733,41716,48235,51827
113708,107745,109517,121177,124235,149217,155052
6,4,4,4,0,0,0
30292,27790,25039,23554,25039,26066,29768
1661,2017,792,181,132,1083,1127
58573,57612,71616,71566,75978,63535,51303
50,35,29,35,18,31,34
21358,40172,90276,110519,40747,30509,34305
17865,16088,25822,44466,22164,22768,22453
11824,10340,7262,5339,5742,5209,4562
1382,1435,1554,1733,2356,2944,811
15207,6725,5653,6267,7742,9498,4948
37,9,10,4,3,0,4
34652,38302,47111,64380,93975,103372,104892
27658,24712,24755,23513,23849,23579,22565
4992,4186,7505,10190,5533,5690,6017
131510,146183,125027,125112,138931,153444,156561
148715,110019,87844,57933,39954,61965,66324
35421,30665,27824,30452,28091,30315,32771
6961,6850,6263,6111,6584,6256,6878
33273,31987,24636,25701,26423,27757,28670
4,2,2,7,-7,2,0
30289,17270,22474,33341,60979,64169,62247
28413,28238,28576,27153,25091,23644,16156
17770,15163,17616,22267,16340,18474,19891
3321,2076,2092,1999,1645,2010,2555
40018,37915,40087,38124,35690,22520,48129
158230,161176,140865,127790,141196,137328,149465
4664,4674,4524,4966,4614,5392,3456
28,12,8,5,0,0,2
1018,1970,2100,1963,1526,1597,1610
91515,144540,61491,45392,47937,39863,33456
85415,92347,93220,85541,96637,102757,69824
20554,22378,21994,23856,23436,24756,21155
3140853,3058450,3053886,3257539,3214967,3311759,3491521
0,0,2,0,0,0,4
3,0,0,0,1,2,0
144855,153393,156433,164345,207114,215629,266505
386012,316413,283907,302266,275247,292514,304459
13200,13591,10056,11873,13679,12994,28327
33328,25702,44490,36780,29011,18161,32311
79761,87584,85977,86998,85216,79212,46860
25432,30048,29866,24727,20223,21327,23075
0,0,0,2,2,0,0
73663,66842,71303,69515,73924,77210,84302
70340,74287,71925,71467,76332,74515,69958
637,960,562,440,527,493,420
59,34,20,26,20,34,15
31,30,23,42,55,38,42
100483,78408,81635,85775,90163,99227,106074
12804,13266,13139,15319,16494,9704,18390
14899,18254,10182,12260,13358,10060,9244
26336,26319,30993,50536,26566,27018,30796
259503,298061,383545,270423,219815,227229,252272
21905,29792,50030,31349,30250,36010,33691
17398,14117,9410,5541,5645,4729,3831
7,11,4,5,2,2,5
186,180,113,128,131,167,65
41030,44452,46533,45881,48701,33425,63698
32646,29698,30930,33957,31450,33004,31621
541,639,632,319,282,377,421
7448,7087,5225,5767,5529,6270,6472
0,0,0,0,0,0,0
1011,472,254,115,61,40,27
0,0,0,0,1,0,0
33562,18409,11899,8524,9962,11243,11065
10,18,26,11,12,13,21
102,80,94,57,73,74,69
167,152,121,102,104,113,102
23192,31151,13433,8696,10368,11999,4529
73323,59466,44416,80525,40128,26164,24608
0,2,0,0,3,0,0
62168,53250,79759,69434,64489,68633,24098
913,1011,831,1084,928,896,883
6,12,20,10,22,7,11
58690,45600,84393,77648,31825,21307,20062
77,73,67,106,84,68,89
50489,38187,29703,12955,8826,11270,11460
93466,133858,68468,70080,78628,69484,60829
41814,39132,35850,34703,33879,22091,37952
0,0,2,0,0,2,0
28692,27288,17821,31079,24787,24501,25166
66,36,36,45,42,43,56
20,34,4,51,23,23,13
115941,116398,93202,95699,94374,92739,94589
17,29,34,20,28,15,18
27826,26367,29206,24238,20143,20369,20234
27937,28410,28674,29452,33001,34675,31953
18,12,21,11,17,10,20
11368,12595,10434,8810,7501,10008,7496
1030,222,129,62,58,45,43
15502,17699,17838,18966,12562,23226,16313
1364264,1499852,1587762,1563995,1721064,1801336,1510782
886,998,1474,1403,711,1509,1095
46572,50644,50691,48209,48114,56039,52141
44302,28676,21319,19478,17791,24986,18041
2015,4026,1834,1918,1500,1289,1471
37790,31738,32591,34713,36913,35402,32532
147649,87489,70493,59158,56105,50150,52911
2375,2897,2350,1530,1827,1560,1489
57,43,39,25,42,13,14
2118,1580,2328,1970,1533,1779,1269
15515,15624,16810,13542,14512,15851,15785
54398,25752,15999,11154,7779,9308,10088
20645,21638,20793,21914,22991,22318,18143
256,245,253,249,271,361,1228
560,502,572,687,819,906,646
40,16,11,31,7,15,0
123020,123638,132408,118378,124185,142829,151662
15,24,7,13,3,9,10
12607,3360,4813,4529,3790,1695,2036
4013,6492,3325,3589,3666,3228,3172
15689,16429,16338,22455,21922,32401,17458
10384,40394,72910,148882,163188,119824,62527
33,39,53,29,18,21,15
44296,35537,38861,39790,42509,45494,56207
45002,47492,47398,54295,61428,57228,35410
56951,58530,55279,55162,56271,58057,59459
40128,41877,42004,40972,41607,45067,49577
346446,242855,391208,593275,319307,345557,362310
19,18,35,36,16,17,10
5373,2615,2471,1479,883,618,510
14565,14517,13885,39631,40161,12008,14135
32605,27125,37099,55564,46003,37239,18199
156,142,134,251,251,120,363
24427,39186,11392,13107,10321,7211,10678
6615,2949,4413,3350,2055,7375,11325
235,226,205,212,195,298,563
26354,25845,33498,52881,27289,29824,31405
85299,88118,77493,77884,80001,81184,87520
10,11,4,4,5,2,9
111695,116511,121247,108848,112600,105994,88754
28847,29050,29648,33983,31098,27662,31055
11538,11073,18691,22737,12730,12749,13555
58985,95494,52431,52875,61472,54254,49802
45,37,40,45,41,50,56
120522,133148,199826,105999,122655,124392,104150
4248,4494,3535,3144,3691,4662,2901
0,0,0,0,0,0,0
1347,2259,1097,1166,1319,1138,1031
21915,22440,23339,34606,39545,18087,34025
26,51,29,8,4,9,2
2,0,0,0,0,0,0
253790,277806,285333,294506,287010,320593,266717
9738,1258,329,279,111,217,178
2611,2012,1871,2088,2267,2160,3735
1043,731,541,504,552,664,529
161,63,55,52,41,53,47
774,869,295,326,444,343,208
522668,744853,1422736,3214720,610414,286287,181244
4303,3684,3670,3834,4138,6997,8295
15632,10421,11710,2270,1529,1767,1319
24137,19092,34388,45633,24599,28645,29316
20043,19995,21244,22705,23278,26422,24199
22372,20944,19742,18283,18845,20490,20956
136383,130174,119108,97499,120384,150128,137559
126234,56095,55379,38672,33983,36695,73360
48551,41858,35455,36108,40370,28288,50273
20497,20362,21642,21549,21186,10180,31711
1375,1349,1552,1597,1655,2474,1229
246579,164770,202442,322300,174357,196121,261675
39850,18314,7817,4331,2532,1865,1344
28990,27535,13091,13154,13577,13966,16955
1112,1068,1193,1241,1359,1378,1243
15,12,15,16,13,18,11
153683,108096,111121,113392,108160,91608,86300
64,83,102,147,102,65,66
31980,19189,14292,15626,21651,17965,34315
278437,274671,255807,237015,270423,257126,286748
326677,70501,94852,70816,73079,42151,35425
143,156,135,155,204,183,102
605,944,489,419,420,355,335
9,4,2,2,0,0,2
4100,5443,2720,2775,2620,2359,2671
2600,895,652,464,478,668,614
11760,18562,10779,11637,12858,10872,10540
22848,23935,24522,23369,23620,21850,18939
16846,8763,7098,6266,5737,2190,2247
497661,547052,558218,553926,597657,599106,522768
103359,95202,83394,91462,124211,66640,185498
13,6,10,6,11,12,0
15523,18763,14440,19881,17859,17651,16476
2,0,0,0,1,1,0
29,40,78,56,59,55,63
2268,3778,6242,2535,2177,2435,2390
426,297,340,345,403,413,432
183375,169403,154928,158099,164541,183605,80382
41985,15653,14983,6581,3065,6620,1961
0,1,0,0,0,0,0
11418,10180,11571,22494,11609,12124,11744
10,16,4,3,2,4,2
0,2,0,0,0,0,0
7103,5522,9106,17031,24194,55274,91172
3675,2530,2147,2805,2032,1530,1455
76501,40618,41941,39216,30931,27031,53748
401183,362613,499477,506856,392010,463686,322588
1858,1406,1085,850,969,1455,1305
32,11,24,30,11,8,15
33046,35630,39006,35947,37686,36325,36812
27533,22000,22294,22521,22836,23057,25948
2596402,2524014,1818222,687353,641771,730405,725802
4602,3232,9525,7328,1694,2251,2135
1941,2371,1747,3300,2705,2945,2497
12115,11702,15752,20437,11252,25960,21776
20223,50868,36340,25274,26908,21646,25701
82829,74678,58752,60074,98738,128537,96642
24520,36490,18825,19431,21430,19755,18268
174103,188121,172433,165952,119953,113834,125689
127392,92304,96683,102330,83322,88642,62620
19681,22114,22455,23458,27251,25526,20520
893,768,784,879,802,949,973
66549,81245,74114,76194,86002,87754,80219
236489,296518,259266,175258,192558,185729,207738
314,208,207,171,191,185,230
1489,1801,1744,2090,2105,2206,2352
1108497,1163915,1041567,873214,816186,777734,878542
2162,1969,1679,1810,2062,1127,2699
7205,6261,6304,5927,6284,7763,7794
67,61,79,83,47,67,52
24352,44968,57590,29899,27918,31201,31498
10,12,10,11,7,3,2
52460,42621,47865,47971,53818,54905,60122
838449,702934,577595,581546,593852,583194,561001
30530,22108,15733,13774,17619,14222,6404
0,2,0,0,0,0,0
163135,166357,149272,149095,156087,167837,177353
37932,73985,98949,50022,52271,54686,45892
54026,64461,56769,45582,49007,49556,51097
2,0,0,0,0,1,0
12408,9627,5297,1810,1624,1269,622
0,1,0,0,0,1,0
35000,36501,30224,32709,32639,34879,36191
113,113,95,101,120,110,104
31040,33016,31607,5703,3387,2886,2493
6626,7221,7199,7183,6850,4989,10170
0,0,1,0,0,0,0
62551,53788,54034,55168,55514,54819,59740
0,0,0,0,0,1,0
21671,22098,19773,16744,12997,26410,20819
108271,124077,134855,105531,99582,103196,106983
505,455,499,405,445,449,451
108285,116928,105881,87701,96498,94724,100763
3853,6271,3481,4010,4566,3543,3390
19,6,4,4,13,23,24
8577,7951,8519,8187,6471,6370,4523
388855,433663,393808,318059,363857,330634,343314
2617,2736,2815,2656,2871,3106,2769
27890,47309,42883,22891,23980,26068,22618
5891,5423,4887,3519,3308,5378,8069
46520,45502,46394,38933,40013,48143,52309
111875,82182,45120,80046,34924,63219,44585
2470,2610,2586,2512,2321,2286,1982
12586,12363,9783,10909,10568,11354,9690
14477,20588,16376,12972,12947,9962,20931
51,41,55,47,42,31,28
23969,26232,25370,19050,21042,21111,22187
0,1,0,0,0,0,0
24956,23825,23285,24208,22908,23290,18097
7175,4732,4893,4127,4204,4691,5501
15906,15513,9042,4296,11662,4576,2825
21163,36884,20446,19999,23292,20559,20143
98055,106065,102327,81926,93096,93046,95624
56968,58300,56432,62453,68329,69037,39641
49261,80403,40989,43573,49164,44221,36398
346536,367225,385525,423165,211508,495440,324590
567967,532666,555975,569410,573926,359905,673590
130689,131110,135569,126544,131991,130516,122161
43454,42393,67854,89229,53299,50602,54189
18251,6118,3467,1549,1355,1191,1890
10,17,26,16,23,18,30
4055,9525,4315,5053,4991,4508,3079
449935,472520,464342,522532,537149,600738,487180
76443,77213,82662,72477,71868,69807,73798
51086,40668,15323,12236,6932,5878,3906
9675,7440,6473,7892,8416,7637,7430
102247,104763,95768,100768,114263,106251,68459
15799,20330,22979,21589,20370,20962,14718
22484,22294,14016,7172,5482,6610,5266
2774,5697,4665,2997,2146,1952,1998
99475,106170,99397,104983,112446,114491,66256
517,561,398,465,420,479,464
22120,23735,24026,25723,31363,37113,20413
304,329,395,484,433,451,327
4,3,12,4,7,4,3
15,18,13,8,11,8,5
40,37,14,26,45,34,26
0,0,0,0,1,0,0
2,4,0,4,4,0,2
9,10,5,2,4,4,3
21408,21111,18226,17465,17049,17281,17504
22871,23899,22682,25765,22779,23080,20714
21370,22805,18871,17174,17710,17563,20246
350,396,394,616,258,304,367
1648,1108,1082,1406,1385,1340,1187
0,21,5,4,0,2,2
1,0,2,0,0,0,0
7099,5930,6144,6557,6871,5506,10336
23,15,6,17,12,26,11
585115,635398,648772,823777,660442,847644,701896
1549,1221,1333,1391,1634,1953,2198
4992,5281,5653,5433,4822,4834,4702
15347,13206,11396,15291,11954,13424,12315
7480,5784,6797,6251,5961,5160,10117
90432,23490,13747,8281,7447,5419,4196
44457,44943,43690,47111,53372,52729,29006
63947,65997,56210,48689,52853,52784,56958
65327,69621,63945,70777,86573,68655,80076
131480,136918,29589,31829,31187,21029,16202
52836,52106,48850,47825,43547,43955,41867
1,0,0,0,0,0,2
7142,3555,934,611,583,698,427
193638,201356,122078,84228,74164,67123,69838
57,55,58,54,58,69,30
26,26,40,32,41,20,72
29,29,42,36,34,36,43
228407,185959,191105,190800,200566,202875,225501
67290,53220,54175,53618,54096,62040,65981
1,1,1,0,1,0,0
31363,29875,26682,26233,18654,9969,28935
551,504,938,1181,684,600,555
5027,3965,4223,3887,3713,2570,2497
88496,93638,75585,76021,77457,80413,85557
688,1369,501,762,615,477,483
229,163,228,194,217,189,216
43899,46026,48870,45447,59145,75415,37551
20,34,40,31,22,34,13
2509,852,3363,786,1414,2231,1216
49322,54578,51276,42890,36416,60179,90582
5815,5088,5490,5902,5645,3878,7868
11038,5946,7726,5205,1093,877,745
32084,32904,33163,35688,35804,35958,33409
161943,129286,59375,20910,110496,68977,35433
14,8,5,4,26,10,4
109358,156283,78183,77659,89574,75706,73589
287873,222549,195125,185790,203149,203189,221495
41384,19038,14045,10983,11021,7445,7555
6283,6261,6437,5661,6352,5908,3619
64437,70298,66287,68983,71875,94963,93452
0,0,0,0,1,0,0
